timestamp_utc,label,experiment,server,workload,total_connections,active_connections,clients,load_workers,server_affinity,server_affinity_applied,worker_affinity,worker_affinity_applied,run,duration_s,global_offered_rate_s,payload_bytes,offered_operations,sent_operations,missed_offers,offered_msg_s,completed_by_deadline,eventual_completions,completed_by_deadline_msg_s,delivered,delivered_by_deadline_msg_s,inbound_messages_s,outbound_deliveries_s,per_socket_receive_rate_s,fan_out,delivery_ratio,latency_samples,p50_ms,p95_ms,p99_ms,generator_cpu_percent,server_cpu_percent,scheduling_lag_p50_ms,scheduling_lag_p95_ms,scheduling_lag_p99_ms,max_read_service_gap_ms,worker_start_skew_ms,client_disconnects,send_errors,client_partial_sends,client_send_eagain,server_crashed,diagnostic_mode,profile_started,profile_command,profile_events,profile_error,harness_error,server_disconnects,disconnect_reasons,wait_calls,total_events,events_per_wait_p50,events_per_wait_p95,events_per_wait_max,full_event_batches,epoll_ctl_add,epoll_ctl_mod,epoll_ctl_del,immediate_write_successes,partial_writes,send_calls,recv_calls,send_eagain,recv_eagain,bytes_read,bytes_written,queue_overflows,disconnects,queue_high_water_bytes,queue_high_water_messages,missed_offer_ratio,deadline_completion_ratio,cpu_per_completed_request_us,valid,invalid_reasons
2026-08-08T01:51:06.547978+00:00,epoll,broadcast,/home/dhruv/Documents/Programming/event-driven-chat-server/epoll/server,broadcast,10,10,10,4,0,True,"2,4,5,6",True,1,10.0,25000.0,128,250000,186995,63005,18699.5,144928,144934,14492.8,1241381,124133.4,18699.5,124133.4,12413.34,9,0.7376198412910624,144934,0.5439105,2.3958961000000003,3.933705800000002,174.41283378,34.300000000000004,0.595644,1.6051484999999968,3.6395904,3.991781,0.841275,3,1,0,0,False,none,False,,,,,3,,130034,162050,1,2,10,0,0,1977,3,1217255,0,1242464,341080,0,161558,31130839,221495786,3,3,16372,92,0.25202,0.7750367656889222,23.665944498875355,False,unexpected disconnects: 3; unexpected send errors: 1; delivery ratio 0.737620 below 0.999000; deadline completion ratio 0.775037 below 0.990000; missed offer ratio 0.252020 above 0.010000; unexpected queue overflows: 3
