timestamp_utc,label,experiment,server,workload,total_connections,active_connections,clients,load_workers,server_affinity,server_affinity_applied,worker_affinity,worker_affinity_applied,run,duration_s,global_offered_rate_s,payload_bytes,offered_operations,sent_operations,missed_offers,offered_msg_s,completed_by_deadline,eventual_completions,completed_by_deadline_msg_s,delivered,delivered_by_deadline_msg_s,inbound_messages_s,outbound_deliveries_s,per_socket_receive_rate_s,fan_out,delivery_ratio,latency_samples,p50_ms,p95_ms,p99_ms,generator_cpu_percent,server_cpu_percent,scheduling_lag_p50_ms,scheduling_lag_p95_ms,scheduling_lag_p99_ms,max_read_service_gap_ms,worker_start_skew_ms,client_disconnects,send_errors,client_partial_sends,client_send_eagain,server_crashed,diagnostic_mode,profile_started,profile_command,profile_events,profile_error,harness_error,server_disconnects,disconnect_reasons,wait_calls,total_events,events_per_wait_p50,events_per_wait_p95,events_per_wait_max,full_event_batches,epoll_ctl_add,epoll_ctl_mod,epoll_ctl_del,immediate_write_successes,partial_writes,send_calls,recv_calls,send_eagain,recv_eagain,bytes_read,bytes_written,queue_overflows,disconnects,queue_high_water_bytes,queue_high_water_messages,missed_offer_ratio,deadline_completion_ratio,cpu_per_completed_request_us,valid,invalid_reasons
2026-08-08T01:52:32.793511+00:00,poll,broadcast,/home/dhruv/Documents/Programming/event-driven-chat-server/poll(2)/server,broadcast,100,100,100,4,0,True,"2,4,5,6",True,1,10.0,5000.0,128,50000,31089,18911,3108.9,31050,31089,3105.0,3077811,307392.9,3108.9,307392.9,3073.929,99,1.0,31089,8.3947,29.133388999999983,41.45261867999999,375.94697342000006,73.50000000000001,8.1941795,560.550753349999,969.2884768499994,40.287829,1.03166,0,0,0,0,False,none,False,,,,,0,,7897,31157,2,14,100,0,0,0,0,3075744,0,3077911,62175,0,31086,5243642,558835002,0,0,5729,32,0.37822,0.9987455370066584,236.41802566824282,False,missed offer ratio 0.378220 above 0.010000; scheduler p99 969.288 ms above 20.000 ms; read-service gap 40.288 ms above 20.000 ms
