timestamp_utc,label,experiment,server,workload,total_connections,active_connections,clients,load_workers,server_affinity,server_affinity_applied,worker_affinity,worker_affinity_applied,run,duration_s,global_offered_rate_s,payload_bytes,offered_operations,sent_operations,missed_offers,offered_msg_s,completed_by_deadline,eventual_completions,completed_by_deadline_msg_s,delivered,delivered_by_deadline_msg_s,inbound_messages_s,outbound_deliveries_s,per_socket_receive_rate_s,fan_out,delivery_ratio,latency_samples,p50_ms,p95_ms,p99_ms,generator_cpu_percent,server_cpu_percent,scheduling_lag_p50_ms,scheduling_lag_p95_ms,scheduling_lag_p99_ms,max_read_service_gap_ms,worker_start_skew_ms,client_disconnects,send_errors,client_partial_sends,client_send_eagain,server_crashed,diagnostic_mode,profile_started,profile_command,profile_events,profile_error,harness_error,server_disconnects,disconnect_reasons,wait_calls,total_events,events_per_wait_p50,events_per_wait_p95,events_per_wait_max,full_event_batches,epoll_ctl_add,epoll_ctl_mod,epoll_ctl_del,immediate_write_successes,partial_writes,send_calls,recv_calls,send_eagain,recv_eagain,bytes_read,bytes_written,queue_overflows,disconnects,queue_high_water_bytes,queue_high_water_messages,missed_offer_ratio,deadline_completion_ratio,cpu_per_completed_request_us,valid,invalid_reasons
2026-08-08T01:52:45.322450+00:00,epoll,broadcast,/home/dhruv/Documents/Programming/event-driven-chat-server/epoll/server,broadcast,100,100,100,4,0,True,"2,4,5,6",True,1,10.0,5000.0,128,50000,40925,9075,4092.5,40894,40925,4089.4,4051575,404836.8,4092.5,404836.8,4048.368,99,1.0,40925,5.61352,25.360984599999995,42.6580456000001,358.63778795,67.69999999999999,2.3314044999999997,74.60099529999994,473.8902554099992,66.051326,2.186381,0,0,0,0,False,none,False,,,,,0,,12688,41519,1,12,100,0,0,1014,0,4013736,0,4052637,81795,0,40870,6904463,735806313,0,0,15214,85,0.1815,0.9992425167990227,165.42455711667682,False,missed offer ratio 0.181500 above 0.010000; scheduler p99 473.890 ms above 20.000 ms; read-service gap 66.051 ms above 20.000 ms
