timestamp_utc,label,experiment,server,workload,total_connections,active_connections,clients,load_workers,server_affinity,server_affinity_applied,worker_affinity,worker_affinity_applied,run,duration_s,global_offered_rate_s,payload_bytes,offered_operations,sent_operations,missed_offers,offered_msg_s,completed_by_deadline,eventual_completions,completed_by_deadline_msg_s,delivered,delivered_by_deadline_msg_s,inbound_messages_s,outbound_deliveries_s,per_socket_receive_rate_s,fan_out,delivery_ratio,latency_samples,p50_ms,p95_ms,p99_ms,generator_cpu_percent,server_cpu_percent,scheduling_lag_p50_ms,scheduling_lag_p95_ms,scheduling_lag_p99_ms,max_read_service_gap_ms,worker_start_skew_ms,client_disconnects,send_errors,client_partial_sends,client_send_eagain,server_crashed,diagnostic_mode,profile_started,profile_command,profile_events,profile_error,harness_error,server_disconnects,disconnect_reasons,wait_calls,total_events,events_per_wait_p50,events_per_wait_p95,events_per_wait_max,full_event_batches,epoll_ctl_add,epoll_ctl_mod,epoll_ctl_del,immediate_write_successes,partial_writes,send_calls,recv_calls,send_eagain,recv_eagain,bytes_read,bytes_written,queue_overflows,disconnects,queue_high_water_bytes,queue_high_water_messages,missed_offer_ratio,deadline_completion_ratio,cpu_per_completed_request_us,valid,invalid_reasons
2026-08-08T01:50:54.081133+00:00,poll,broadcast,/home/dhruv/Documents/Programming/event-driven-chat-server/poll(2)/server,broadcast,10,10,10,4,0,True,"2,4,5,6",True,1,10.0,25000.0,128,250000,125382,124618,12538.2,50510,50517,5051.0,504402,50436.1,12538.2,50436.1,5043.61,9,0.44699132783546813,50517,0.529658,2.1358509999999997,3.4943056799999983,119.72602477000001,19.1,0.618628,1.3256016,3.228159139999999,4.032398,0.988779,5,1,0,0,False,none,False,,,,,5,,86842,108998,1,2,10,0,0,0,0,503630,0,504466,229660,0,108984,20873569,90056558,5,5,16272,93,0.498472,0.40284889378060645,37.80905437773423,False,unexpected disconnects: 5; unexpected send errors: 1; delivery ratio 0.446991 below 0.999000; deadline completion ratio 0.402849 below 0.990000; missed offer ratio 0.498472 above 0.010000; unexpected queue overflows: 5
