timestamp_utc,label,experiment,server,workload,total_connections,active_connections,clients,load_workers,server_affinity,server_affinity_applied,worker_affinity,worker_affinity_applied,run,duration_s,global_offered_rate_s,payload_bytes,offered_operations,sent_operations,missed_offers,offered_msg_s,completed_by_deadline,eventual_completions,completed_by_deadline_msg_s,delivered,delivered_by_deadline_msg_s,inbound_messages_s,outbound_deliveries_s,per_socket_receive_rate_s,fan_out,delivery_ratio,latency_samples,p50_ms,p95_ms,p99_ms,generator_cpu_percent,server_cpu_percent,scheduling_lag_p50_ms,scheduling_lag_p95_ms,scheduling_lag_p99_ms,max_read_service_gap_ms,worker_start_skew_ms,client_disconnects,send_errors,client_partial_sends,client_send_eagain,server_crashed,diagnostic_mode,profile_started,profile_command,profile_events,profile_error,harness_error,server_disconnects,disconnect_reasons,wait_calls,total_events,events_per_wait_p50,events_per_wait_p95,events_per_wait_max,full_event_batches,epoll_ctl_add,epoll_ctl_mod,epoll_ctl_del,immediate_write_successes,partial_writes,send_calls,recv_calls,send_eagain,recv_eagain,bytes_read,bytes_written,queue_overflows,disconnects,queue_high_water_bytes,queue_high_water_messages,missed_offer_ratio,deadline_completion_ratio,cpu_per_completed_request_us,valid,invalid_reasons
2026-08-08T00:27:14.615778+00:00,epoll,broadcast,/home/dhruv/Documents/Programming/event-driven-chat-server/epoll/server,broadcast,100,100,100,4,0,True,"2,4,5,6",True,1,1.0,25000.0,128,25000,12673,12327,12673.0,11807,12673,11807.0,1254627,1175431.0,12673.0,1175431.0,11754.31,99,1.0,12673,5.114656,138.95788439999998,164.05327188000004,351.17121710000004,59.0,0.186831,447.03644399999996,791.2451500000001,33.389616,0.737551,0,0,0,0,False,none,False,,,,,0,,5556,13092,1,8,100,0,0,1072,0,1234144,0,1255297,25319,0,12646,2134511,227501010,0,0,11932,67,0.49308,0.9316657460743313,46.555669533654225,False,deadline completion ratio 0.931666 below 0.990000; missed offer ratio 0.493080 above 0.010000; scheduler p99 791.245 ms above 20.000 ms; latency p99 164.053 ms above 50.000 ms; read-service gap 33.390 ms above 20.000 ms
