timestamp_utc,label,experiment,server,workload,total_connections,active_connections,clients,load_workers,server_affinity,server_affinity_applied,worker_affinity,worker_affinity_applied,run,duration_s,global_offered_rate_s,payload_bytes,offered_operations,sent_operations,missed_offers,offered_msg_s,completed_by_deadline,eventual_completions,completed_by_deadline_msg_s,delivered,delivered_by_deadline_msg_s,inbound_messages_s,outbound_deliveries_s,per_socket_receive_rate_s,fan_out,delivery_ratio,latency_samples,p50_ms,p95_ms,p99_ms,generator_cpu_percent,server_cpu_percent,scheduling_lag_p50_ms,scheduling_lag_p95_ms,scheduling_lag_p99_ms,max_read_service_gap_ms,worker_start_skew_ms,client_disconnects,send_errors,client_partial_sends,client_send_eagain,server_crashed,diagnostic_mode,profile_started,profile_command,profile_events,profile_error,harness_error,server_disconnects,disconnect_reasons,wait_calls,total_events,events_per_wait_p50,events_per_wait_p95,events_per_wait_max,full_event_batches,epoll_ctl_add,epoll_ctl_mod,epoll_ctl_del,immediate_write_successes,partial_writes,send_calls,recv_calls,send_eagain,recv_eagain,bytes_read,bytes_written,queue_overflows,disconnects,queue_high_water_bytes,queue_high_water_messages,missed_offer_ratio,deadline_completion_ratio,cpu_per_completed_request_us,valid,invalid_reasons
2026-08-08T00:27:28.715661+00:00,epoll,dense,/home/dhruv/Documents/Programming/event-driven-chat-server/epoll/server,direct,10,2,10,2,none,False,none,False,1,0.2,500.0,0,100,100,0,500.0,100,100,500.0,100,500.0,500.0,500.0,50.0,1,1.0,100,0.10925950000000001,0.2401119,0.30769527,8.219928500000002,0.0,0.5913765,1.02759785,1.0822291300000002,0.003907,0.638125,0,0,0,0,False,strace,False,strace -f -c -o bench/results/20260808T002727Z-diagnostic-strace-epoll-de2bcb3/strace-server.txt -p 150581,,"strace: attach: ptrace(PTRACE_SEIZE, 150581): Operation not permitted",,0,,100,100,1,1,1,0,0,0,0,100,0,100,200,0,100,600,3600,0,0,0,0,0.0,1.0,0.0,False,diagnostic strace run is not eligible for latency claims; strace profiler unavailable
